,support,itemsets 
1981,0.1156011924478304,"frozenset({'1617', '858', '260'})"
1982,0.1313348790990394,"frozenset({'2028', '858', '260'})"
1983,0.12487578668433257,"frozenset({'2571', '858', '260'})"
1984,0.10914210003312355,"frozenset({'2762', '858', '260'})"
1985,0.12885061278569063,"frozenset({'2858', '858', '260'})"
1986,0.11013580655846307,"frozenset({'1196', '912', '260'})"
1987,0.10036435905929116,"frozenset({'912', '1198', '260'})"
1988,0.1310036435905929,"frozenset({'919', '1196', '260'})"
1989,0.1257038754554488,"frozenset({'919', '1198', '260'})"
1990,0.10467042066909572,"frozenset({'919', '1210', '260'})"
1991,0.12305399138787677,"frozenset({'1196', '924', '260'})"
1992,0.14624047697913217,"frozenset({'1196', '1036', '260'})"
1993,0.10483603842331898,"frozenset({'1197', '1036', '260'})"
1994,0.14359059291156012,"frozenset({'1036', '1198', '260'})"
1995,0.10334547863530971,"frozenset({'1200', '1036', '260'})"
1996,0.12537263994700232,"frozenset({'1036', '1210', '260'})"
1997,0.106160980457105,"frozenset({'1036', '1214', '260'})"
1998,0.12487578668433257,"frozenset({'260', '1036', '1240'})"
1999,0.10384233189797946,"frozenset({'1036', '1270', '260'})"
2000,0.10698906922822127,"frozenset({'1291', '1036', '260'})"
2001,0.11129513083802584,"frozenset({'2028', '1036', '260'})"
2002,0.11791984100695595,"frozenset({'2571', '1036', '260'})"
2003,0.1611460748592249,"frozenset({'1097', '1196', '260'})"
2004,0.10798277575356079,"frozenset({'1197', '1097', '260'})"
2005,0.13746273600529976,"frozenset({'1097', '1198', '260'})"
2006,0.10036435905929116,"frozenset({'1200', '1097', '260'})"
2007,0.134978469691951,"frozenset({'1097', '1210', '260'})"
2008,0.11112951308380259,"frozenset({'1097', '1214', '260'})"
2009,0.11394501490559789,"frozenset({'260', '1097', '1240'})"
2010,0.1303411725736999,"frozenset({'1097', '1270', '260'})"
2011,0.10599536270288175,"frozenset({'2028', '1097', '260'})"
2012,0.12073534282875124,"frozenset({'2571', '1097', '260'})"
2013,0.10052997681351442,"frozenset({'1097', '2762', '260'})"
2014,0.10152368333885392,"frozenset({'1097', '2858', '260'})"
2015,0.10433918516064922,"frozenset({'1127', '1196', '260'})"
2016,0.1310036435905929,"frozenset({'1136', '1196', '260'})"
2017,0.10632659821132825,"frozenset({'1197', '1136', '260'})"
2018,0.12321960914210003,"frozenset({'1136', '1198', '260'})"
2019,0.1064922159655515,"frozenset({'1136', '1210', '260'})"
2020,0.10450480291487248,"frozenset({'2571', '1136', '260'})"
2021,0.10317986088108645,"frozenset({'1136', '2858', '260'})"
2022,0.10997018880423981,"frozenset({'1193', '1196', '260'})"
2023,0.10086121232196091,"frozenset({'1193', '1198', '260'})"
2024,0.17820470354421994,"frozenset({'1197', '1196', '260'})"
2025,0.23285856243789335,"frozenset({'1196', '1198', '260'})"
2026,0.16098045710500167,"frozenset({'1200', '1196', '260'})"
2027,0.23550844650546537,"frozenset({'1196', '1210', '260'})"
2028,0.10467042066909572,"frozenset({'1213', '1196', '260'})"
2029,0.17605167273931766,"frozenset({'1196', '1214', '260'})"
2030,0.13232858562437894,"frozenset({'1221', '1196', '260'})"
2031,0.10417356740642597,"frozenset({'1222', '1196', '260'})"
2032,0.1874792977807221,"frozenset({'260', '1196', '1240'})"
2033,0.12007287181185823,"frozenset({'1196', '1259', '260'})"
2034,0.12918184829413712,"frozenset({'1196', '1265', '260'})"
2035,0.18102020536601524,"frozenset({'1196', '1270', '260'})"
2036,0.15634315998675058,"frozenset({'1196', '1291', '260'})"
2037,0.10202053660152369,"frozenset({'1196', '1304', '260'})"
2038,0.10467042066909572,"frozenset({'1307', '1196', '260'})"
2039,0.12371646240476979,"frozenset({'1374', '1196', '260'})"
2040,0.13083802583636966,"frozenset({'1196', '1387', '260'})"
2041,0.14971844981782048,"frozenset({'260', '1196', '1580'})"
2042,0.12454455117588606,"frozenset({'1610', '1196', '260'})"
2043,0.1404438555813183,"frozenset({'1617', '1196', '260'})"
2044,0.1152699569393839,"frozenset({'1196', '2000', '260'})"
2045,0.18035773434912222,"frozenset({'2028', '1196', '260'})"
2046,0.12553825770122556,"frozenset({'2396', '1196', '260'})"
2047,0.21182510765154025,"frozenset({'2571', '1196', '260'})"
2048,0.12189466710831401,"frozenset({'1196', '2628', '260'})"
2049,0.13613779397151374,"frozenset({'2716', '1196', '260'})"
2050,0.15915866180854588,"frozenset({'1196', '2762', '260'})"
2051,0.10814839350778403,"frozenset({'2791', '1196', '260'})"
2052,0.17257369990062935,"frozenset({'1196', '2858', '260'})"
2053,0.1313348790990394,"frozenset({'2916', '1196', '260'})"
2054,0.10748592249089102,"frozenset({'2918', '1196', '260'})"
2055,0.106160980457105,"frozenset({'1196', '2987', '260'})"
2056,0.11758860549850944,"frozenset({'2997', '1196', '260'})"
2057,0.10152368333885392,"frozenset({'3175', '1196', '260'})"
2058,0.121232196091421,"frozenset({'3471', '1196', '260'})"
2059,0.1180854587611792,"frozenset({'3578', '1196', '260'})"
2060,0.1611460748592249,"frozenset({'1197', '1198', '260'})"
2061,0.10698906922822127,"frozenset({'260', '1197', '1200'})"
2062,0.14938721430937396,"frozenset({'1197', '1210', '260'})"
2063,0.11477310367671414,"frozenset({'1197', '1214', '260'})"
2064,0.12321960914210003,"frozenset({'260', '1197', '1240'})"
2065,0.10069559456773766,"frozenset({'1197', '1265', '260'})"
2066,0.1257038754554488,"frozenset({'1197', '1270', '260'})"
2067,0.11493872143093739,"frozenset({'1197', '1291', '260'})"
2068,0.106160980457105,"frozenset({'260', '1197', '1580'})"
2069,0.1187479297780722,"frozenset({'2028', '1197', '260'})"
2070,0.10152368333885392,"frozenset({'1197', '2396', '260'})"
2071,0.14110632659821132,"frozenset({'1197', '2571', '260'})"
2072,0.10599536270288175,"frozenset({'1197', '2716', '260'})"
2073,0.10748592249089102,"frozenset({'1197', '2762', '260'})"
2074,0.12023848956608148,"frozenset({'1197', '2858', '260'})"
2075,0.13580655846306725,"frozenset({'1200', '1198', '260'})"
2076,0.19145412388208016,"frozenset({'1210', '1198', '260'})"
2077,0.1495528320635972,"frozenset({'1198', '1214', '260'})"
2078,0.12172904935409076,"frozenset({'1221', '1198', '260'})"
2079,0.1639615766810202,"frozenset({'260', '1198', '1240'})"
2080,0.1121232196091421,"frozenset({'1259', '1198', '260'})"
2081,0.11626366346472342,"frozenset({'1265', '1198', '260'})"
2082,0.15617754223252733,"frozenset({'1270', '1198', '260'})"
2083,0.15948989731699237,"frozenset({'1291', '1198', '260'})"
2084,0.10003312355084465,"frozenset({'1304', '1198', '260'})"
2085,0.10467042066909572,"frozenset({'1374', '1198', '260'})"
2086,0.12785690626035112,"frozenset({'1198', '1387', '260'})"
2087,0.12868499503146738,"frozenset({'260', '1198', '1580'})"
2088,0.12239152037098378,"frozenset({'1610', '1198', '260'})"
2089,0.1275256707519046,"frozenset({'1617', '1198', '260'})"
2090,0.11046704206690958,"frozenset({'2000', '1198', '260'})"
2091,0.16445842994368998,"frozenset({'2028', '1198', '260'})"
2092,0.11576681020205366,"frozenset({'2396', '1198', '260'})"
2093,0.17191122888373633,"frozenset({'2571', '1198', '260'})"
2094,0.12338522689632328,"frozenset({'2716', '1198', '260'})"
2095,0.1404438555813183,"frozenset({'2762', '1198', '260'})"
2096,0.15021530308049022,"frozenset({'2858', '1198', '260'})"
2097,0.11112951308380259,"frozenset({'2916', '1198', '260'})"
2098,0.1030142431268632,"frozenset({'2997', '1198', '260'})"
2099,0.10467042066909572,"frozenset({'3578', '1198', '260'})"
2100,0.13547532295462072,"frozenset({'1200', '1210', '260'})"
2101,0.14557800596223916,"frozenset({'1200', '1214', '260'})"
2102,0.13829082477641602,"frozenset({'260', '1200', '1240'})"
2103,0.11510433918516065,"frozenset({'1200', '1270', '260'})"
2104,0.11129513083802584,"frozenset({'2028', '1200', '260'})"
2105,0.13812520702219278,"frozenset({'1200', '2571', '260'})"
2106,0.10135806558463067,"frozenset({'1200', '2858', '260'})"
2107,0.14094070884398807,"frozenset({'1210', '1214', '260'})"
2108,0.15948989731699237,"frozenset({'260', '1210', '1240'})"
2109,0.10566412719443524,"frozenset({'1265', '1210', '260'})"
2110,0.15667439549519707,"frozenset({'1270', '1210', '260'})"
2111,0.1419344153693276,"frozenset({'1291', '1210', '260'})"
2112,0.1093077177873468,"frozenset({'1374', '1210', '260'})"
2113,0.10715468698244451,"frozenset({'1210', '1387', '260'})"
2114,0.13398476316661145,"frozenset({'260', '1210', '1580'})"
2115,0.11129513083802584,"frozenset({'1610', '1210', '260'})"
2116,0.10997018880423981,"frozenset({'1617', '1210', '260'})"
2117,0.10168930109307718,"frozenset({'2000', '1210', '260'})"
2118,0.14806227227558794,"frozenset({'2028', '1210', '260'})"
2119,0.10384233189797946,"frozenset({'2396', '1210', '260'})"
2120,0.17737661477310368,"frozenset({'2571', '1210', '260'})"
2121,0.11444186816826764,"frozenset({'1210', '2628', '260'})"
2122,0.11394501490559789,"frozenset({'2716', '1210', '260'})"
2123,0.13249420337860218,"frozenset({'2762', '1210', '260'})"
2124,0.13448161642928122,"frozenset({'2858', '1210', '260'})"
2125,0.11609804571050017,"frozenset({'2916', '1210', '260'})"
2126,0.10003312355084465,"frozenset({'1221', '1214', '260'})"
2127,0.14839350778403446,"frozenset({'260', '1214', '1240'})"
2128,0.12172904935409076,"frozenset({'1270', '1214', '260'})"
2129,0.10781715799933753,"frozenset({'1214', '1387', '260'})"
2130,0.10284862537263995,"frozenset({'260', '1214', '1580'})"
2131,0.10152368333885392,"frozenset({'1617', '1214', '260'})"
2132,0.1187479297780722,"frozenset({'2028', '1214', '260'})"
2133,0.14640609473335542,"frozenset({'2571', '1214', '260'})"
2134,0.10533289168598874,"frozenset({'2762', '1214', '260'})"
2135,0.11228883736336535,"frozenset({'2858', '1214', '260'})"
2136,0.10052997681351442,"frozenset({'2916', '1214', '260'})"
2137,0.10317986088108645,"frozenset({'2028', '260', '1221'})"
2138,0.13431599867505797,"frozenset({'260', '1270', '1240'})"
2139,0.11377939715137463,"frozenset({'260', '1291', '1240'})"
2140,0.10433918516064922,"frozenset({'260', '1387', '1240'})"
2141,0.11112951308380259,"frozenset({'260', '1240', '1580'})"
2142,0.10086121232196091,"frozenset({'260', '1617', '1240'})"
2143,0.12504140443855583,"frozenset({'2028', '260', '1240'})"
2144,0.1560119244783041,"frozenset({'260', '2571', '1240'})"
2145,0.10152368333885392,"frozenset({'260', '2716', '1240'})"
2146,0.11361377939715138,"frozenset({'260', '2762', '1240'})"
2147,0.11725736999006293,"frozenset({'260', '2858', '1240'})"
2148,0.10831401126200729,"frozenset({'260', '2916', '1240'})"
2149,0.10533289168598874,"frozenset({'1265', '1270', '260'})"
2150,0.1064922159655515,"frozenset({'2571', '1265', '260'})"
2151,0.10897648227890029,"frozenset({'1291', '1270', '260'})"
2152,0.11262007287181186,"frozenset({'260', '1270', '1580'})"
2153,0.11907916528651871,"frozenset({'2028', '1270', '260'})"
2154,0.13961576681020205,"frozenset({'2571', '1270', '260'})"
2155,0.11228883736336535,"frozenset({'2716', '1270', '260'})"
2156,0.11427625041404439,"frozenset({'2762', '1270', '260'})"
2157,0.11427625041404439,"frozenset({'2858', '1270', '260'})"
2158,0.11013580655846307,"frozenset({'2028', '1291', '260'})"
2159,0.12040410732030474,"frozenset({'2571', '1291', '260'})"
2160,0.10202053660152369,"frozenset({'2571', '1374', '260'})"
2161,0.1036767141437562,"frozenset({'2028', '1387', '260'})"
2162,0.10102683007618417,"frozenset({'2571', '1387', '260'})"
2163,0.10334547863530971,"frozenset({'2028', '260', '1580'})"
2164,0.1331566743954952,"frozenset({'260', '2571', '1580'})"
2165,0.10102683007618417,"frozenset({'2028', '1610', '260'})"
2166,0.10732030473666777,"frozenset({'1610', '2571', '260'})"
2167,0.11079827757535608,"frozenset({'2028', '1617', '260'})"
2168,0.11377939715137463,"frozenset({'1617', '2571', '260'})"
2169,0.10533289168598874,"frozenset({'1617', '2762', '260'})"
2170,0.12255713812520702,"frozenset({'1617', '2858', '260'})"
2171,0.1447499171911229,"frozenset({'2028', '2571', '260'})"
2172,0.12023848956608148,"frozenset({'2028', '2762', '260'})"
2173,0.1300099370652534,"frozenset({'2028', '2858', '260'})"
2174,0.10119244783040741,"frozenset({'2396', '2571', '260'})"
2175,0.1096389532957933,"frozenset({'2396', '2858', '260'})"
2176,0.1023517721099702,"frozenset({'2571', '2628', '260'})"
2177,0.1093077177873468,"frozenset({'2571', '2716', '260'})"
2178,0.13299105664127195,"frozenset({'2571', '2762', '260'})"
2179,0.1397813845644253,"frozenset({'2571', '2858', '260'})"
2180,0.11825107651540245,"frozenset({'2571', '2916', '260'})"
2181,0.1058297449486585,"frozenset({'3578', '2571', '260'})"
2182,0.1026830076184167,"frozenset({'2716', '2858', '260'})"
2183,0.12504140443855583,"frozenset({'2858', '2762', '260'})"
2184,0.11609804571050017,"frozenset({'2997', '2858', '260'})"
2185,0.12520702219277907,"frozenset({'318', '296', '527'})"
2186,0.14342497515733688,"frozenset({'318', '593', '296'})"
2187,0.13862206028486254,"frozenset({'318', '608', '296'})"
2188,0.10500165617754223,"frozenset({'318', '858', '296'})"
2189,0.11924478304074197,"frozenset({'318', '1196', '296'})"
2190,0.11344816164292812,"frozenset({'318', '296', '1198'})"
2191,0.11328254388870487,"frozenset({'1213', '318', '296'})"
2192,0.1180854587611792,"frozenset({'1617', '318', '296'})"
2193,0.1023517721099702,"frozenset({'318', '1704', '296'})"
2194,0.12736005299768136,"frozenset({'2028', '318', '296'})"
2195,0.10897648227890029,"frozenset({'318', '2571', '296'})"
2196,0.1187479297780722,"frozenset({'318', '2762', '296'})"
2197,0.1432593574031136,"frozenset({'318', '2858', '296'})"
2198,0.10218615435574693,"frozenset({'296', '457', '593'})"
2199,0.1275256707519046,"frozenset({'296', '593', '527'})"
2200,0.12520702219277907,"frozenset({'296', '608', '527'})"
2201,0.10980457105001656,"frozenset({'296', '1196', '527'})"
2202,0.10251738986419344,"frozenset({'296', '1198', '527'})"
2203,0.10467042066909572,"frozenset({'1213', '296', '527'})"
2204,0.11030142431268632,"frozenset({'1617', '296', '527'})"
2205,0.11891354753229547,"frozenset({'2028', '296', '527'})"
2206,0.1023517721099702,"frozenset({'296', '2762', '527'})"
2207,0.12967870155680689,"frozenset({'296', '2858', '527'})"
2208,0.10516727393176549,"frozenset({'296', '593', '589'})"
2209,0.10483603842331898,"frozenset({'296', '1196', '589'})"
2210,0.10036435905929116,"frozenset({'2028', '296', '589'})"
2211,0.1036767141437562,"frozenset({'296', '2571', '589'})"
2212,0.10086121232196091,"frozenset({'296', '2858', '589'})"
2213,0.1460748592249089,"frozenset({'296', '593', '608'})"
2214,0.11228883736336535,"frozenset({'296', '858', '593'})"
2215,0.12537263994700232,"frozenset({'296', '1196', '593'})"
2216,0.1187479297780722,"frozenset({'296', '593', '1198'})"
2217,0.11924478304074197,"frozenset({'1213', '593', '296'})"
2218,0.1285193772772441,"frozenset({'1617', '593', '296'})"
2219,0.12951308380258364,"frozenset({'2028', '593', '296'})"
2220,0.11626366346472342,"frozenset({'296', '2571', '593'})"
2221,0.12487578668433257,"frozenset({'296', '2762', '593'})"
2222,0.14938721430937396,"frozenset({'296', '2858', '593'})"
2223,0.10500165617754223,"frozenset({'296', '2997', '593'})"
2224,0.11990725405763498,"frozenset({'296', '858', '608'})"
2225,0.10400794965220271,"frozenset({'296', '1089', '608'})"
2226,0.12537263994700232,"frozenset({'296', '1196', '608'})"
2227,0.10218615435574693,"frozenset({'296', '1197', '608'})"
2228,0.11642928121894668,"frozenset({'296', '608', '1198'})"
2229,0.12620072871811858,"frozenset({'1213', '608', '296'})"
2230,0.1394501490559788,"frozenset({'1617', '608', '296'})"
2231,0.1247101689301093,"frozenset({'2028', '608', '296'})"
2232,0.11311692613448161,"frozenset({'296', '2571', '608'})"
2233,0.11957601854918848,"frozenset({'296', '2762', '608'})"
2234,0.15402451142762505,"frozenset({'296', '2858', '608'})"
2235,0.11642928121894668,"frozenset({'296', '2997', '608'})"
2236,0.1086452467704538,"frozenset({'296', '1196', '858'})"
2237,0.10400794965220271,"frozenset({'296', '858', '1198'})"
2238,0.10483603842331898,"frozenset({'1213', '858', '296'})"
2239,0.11228883736336535,"frozenset({'1221', '858', '296'})"
2240,0.10847962901623054,"frozenset({'1617', '858', '296'})"
2241,0.10384233189797946,"frozenset({'2028', '858', '296'})"
2242,0.11394501490559789,"frozenset({'296', '2858', '858'})"
2243,0.10003312355084465,"frozenset({'296', '1089', '2858'})"
2244,0.10168930109307718,"frozenset({'296', '1197', '1196'})"
2245,0.12736005299768136,"frozenset({'296', '1196', '1198'})"
2246,0.11344816164292812,"frozenset({'296', '1196', '1210'})"
2247,0.10251738986419344,"frozenset({'1213', '1196', '296'})"
2248,0.10069559456773766,"frozenset({'296', '1196', '1240'})"
2249,0.10997018880423981,"frozenset({'1617', '1196', '296'})"
2250,0.1156011924478304,"frozenset({'2028', '1196', '296'})"
2251,0.11510433918516065,"frozenset({'296', '2571', '1196'})"
2252,0.10847962901623054,"frozenset({'296', '1196', '2762'})"
2253,0.12454455117588606,"frozenset({'296', '1196', '2858'})"
2254,0.10036435905929116,"frozenset({'296', '1197', '1198'})"
2255,0.10069559456773766,"frozenset({'296', '1197', '2858'})"
2256,0.10566412719443524,"frozenset({'1617', '296', '1198'})"
2257,0.10533289168598874,"frozenset({'2028', '296', '1198'})"
2258,0.10500165617754223,"frozenset({'296', '2571', '1198'})"
2259,0.10317986088108645,"frozenset({'296', '2762', '1198'})"
2260,0.11593242795627691,"frozenset({'296', '2858', '1198'})"
2261,0.11295130838025837,"frozenset({'1213', '1617', '296'})"
2262,0.1127856906260351,"frozenset({'2028', '1213', '296'})"
2263,0.12288837363365353,"frozenset({'1213', '2858', '296'})"
2264,0.10019874130506791,"frozenset({'2858', '1265', '296'})"
2265,0.11493872143093739,"frozenset({'2028', '1617', '296'})"
2266,0.10218615435574693,"frozenset({'1617', '2571', '296'})"
2267,0.10732030473666777,"frozenset({'1617', '2762', '296'})"
2268,0.136303411725737,"frozenset({'1617', '2858', '296'})"
2269,0.10036435905929116,"frozenset({'1617', '2997', '296'})"
2270,0.1096389532957933,"frozenset({'2028', '2571', '296'})"
2271,0.10831401126200729,"frozenset({'2028', '2762', '296'})"
2272,0.1321629678701557,"frozenset({'2028', '2858', '296'})"
2273,0.10351109638953296,"frozenset({'296', '2396', '2858'})"
2274,0.10632659821132825,"frozenset({'296', '2571', '2762'})"
2275,0.11709175223583969,"frozenset({'296', '2571', '2858'})"
2276,0.1243789334216628,"frozenset({'2858', '2762', '296'})"
2277,0.12106657833719775,"frozenset({'296', '2997', '2858'})"
2278,0.10765154024511428,"frozenset({'356', '318', '593'})"
2279,0.10317986088108645,"frozenset({'356', '2028', '318'})"
2280,0.10003312355084465,"frozenset({'318', '457', '527'})"
2281,0.11228883736336535,"frozenset({'318', '457', '593'})"
2282,0.10168930109307718,"frozenset({'318', '457', '1198'})"
2283,0.10566412719443524,"frozenset({'2028', '318', '457'})"
2284,0.10019874130506791,"frozenset({'318', '2571', '457'})"
2285,0.10483603842331898,"frozenset({'318', '457', '2762'})"
2286,0.10019874130506791,"frozenset({'318', '457', '2858'})"
2287,0.15369327591917853,"frozenset({'318', '593', '527'})"
2288,0.13613779397151374,"frozenset({'318', '608', '527'})"
2289,0.11328254388870487,"frozenset({'318', '858', '527'})"
2290,0.1285193772772441,"frozenset({'318', '1196', '527'})"
2291,0.1215634315998675,"frozenset({'318', '1198', '527'})"
2292,0.10052997681351442,"frozenset({'318', '1210', '527'})"
2293,0.10566412719443524,"frozenset({'1213', '318', '527'})"
2294,0.10052997681351442,"frozenset({'318', '1265', '527'})"
2295,0.10069559456773766,"frozenset({'318', '1270', '527'})"
2296,0.11593242795627691,"frozenset({'1617', '318', '527'})"
2297,0.10847962901623054,"frozenset({'318', '1704', '527'})"
2298,0.14176879761510433,"frozenset({'2028', '318', '527'})"
2299,0.106160980457105,"frozenset({'318', '2396', '527'})"
2300,0.1058297449486585,"frozenset({'318', '2571', '527'})"
2301,0.12172904935409076,"frozenset({'318', '2762', '527'})"
2302,0.1450811526995694,"frozenset({'318', '2858', '527'})"
2303,0.11361377939715138,"frozenset({'318', '593', '589'})"
2304,0.1127856906260351,"frozenset({'318', '1196', '589'})"
2305,0.106160980457105,"frozenset({'318', '1198', '589'})"
2306,0.10914210003312355,"frozenset({'2028', '318', '589'})"
2307,0.10814839350778403,"frozenset({'318', '2571', '589'})"
2308,0.10168930109307718,"frozenset({'318', '2762', '589'})"
2309,0.10069559456773766,"frozenset({'318', '2858', '589'})"
2310,0.15054653858893674,"frozenset({'318', '593', '608'})"
2311,0.12172904935409076,"frozenset({'318', '858', '593'})"
2312,0.10152368333885392,"frozenset({'318', '1097', '593'})"
2313,0.10284862537263995,"frozenset({'318', '593', '1193'})"
2314,0.13779397151374628,"frozenset({'318', '1196', '593'})"
2315,0.10599536270288175,"frozenset({'318', '1197', '593'})"
2316,0.13348790990394171,"frozenset({'318', '593', '1198'})"
2317,0.10748592249089102,"frozenset({'318', '593', '1210'})"
2318,0.11775422325273269,"frozenset({'1213', '318', '593'})"
2319,0.11079827757535608,"frozenset({'318', '1265', '593'})"
2320,0.10781715799933753,"frozenset({'318', '593', '1270'})"
2321,0.12802252401457437,"frozenset({'318', '1617', '593'})"
2322,0.11758860549850944,"frozenset({'318', '1704', '593'})"
2323,0.1523683338853925,"frozenset({'2028', '318', '593'})"
2324,0.10831401126200729,"frozenset({'318', '2396', '593'})"
2325,0.12255713812520702,"frozenset({'318', '2571', '593'})"
2326,0.14210003312355085,"frozenset({'318', '2762', '593'})"
2327,0.15684001324942035,"frozenset({'318', '2858', '593'})"
2328,0.1023517721099702,"frozenset({'318', '2997', '593'})"
2329,0.11344816164292812,"frozenset({'318', '858', '608'})"
2330,0.121232196091421,"frozenset({'318', '1196', '608'})"
2331,0.11444186816826764,"frozenset({'318', '608', '1198'})"
2332,0.11311692613448161,"frozenset({'1213', '318', '608'})"
2333,0.12454455117588606,"frozenset({'318', '1617', '608'})"
2334,0.1026830076184167,"frozenset({'318', '1704', '608'})"
2335,0.13150049685326268,"frozenset({'2028', '318', '608'})"
2336,0.10202053660152369,"frozenset({'318', '2396', '608'})"
2337,0.10566412719443524,"frozenset({'318', '2571', '608'})"
2338,0.11957601854918848,"frozenset({'318', '2762', '608'})"
2339,0.14938721430937396,"frozenset({'318', '2858', '608'})"
2340,0.1030142431268632,"frozenset({'318', '2997', '608'})"
2341,0.11361377939715138,"frozenset({'318', '1196', '858'})"
2342,0.10914210003312355,"frozenset({'318', '858', '1198'})"
2343,0.11460748592249088,"frozenset({'1221', '318', '858'})"
2344,0.11295130838025837,"frozenset({'2028', '318', '858'})"
2345,0.11427625041404439,"frozenset({'318', '2858', '858'})"
2346,0.10168930109307718,"frozenset({'318', '1097', '1196'})"
2347,0.11030142431268632,"frozenset({'318', '1197', '1196'})"
2348,0.1404438555813183,"frozenset({'318', '1196', '1198'})"
2349,0.12769128850612785,"frozenset({'318', '1196', '1210'})"
2350,0.10500165617754223,"frozenset({'318', '1196', '1240'})"
2351,0.1114607485922491,"frozenset({'318', '1196', '1270'})"
2352,0.10715468698244451,"frozenset({'318', '1617', '1196'})"
2353,0.1293474660483604,"frozenset({'2028', '318', '1196'})"
2354,0.12106657833719775,"frozenset({'318', '2571', '1196'})"
2355,0.11709175223583969,"frozenset({'318', '1196', '2762'})"
2356,0.12967870155680689,"frozenset({'318', '1196', '2858'})"
2357,0.10781715799933753,"frozenset({'318', '1197', '1198'})"
2358,0.10284862537263995,"frozenset({'318', '1197', '2858'})"
2359,0.10997018880423981,"frozenset({'318', '1198', '1210'})"
2360,0.10317986088108645,"frozenset({'318', '1198', '1240'})"
2361,0.10897648227890029,"frozenset({'318', '1270', '1198'})"
2362,0.10251738986419344,"frozenset({'318', '1617', '1198'})"
2363,0.11990725405763498,"frozenset({'2028', '318', '1198'})"
2364,0.1114607485922491,"frozenset({'318', '2571', '1198'})"
2365,0.11493872143093739,"frozenset({'318', '2762', '1198'})"
2366,0.12056972507452798,"frozenset({'318', '2858', '1198'})"
2367,0.10185491884730043,"frozenset({'2028', '318', '1210'})"
2368,0.10847962901623054,"frozenset({'2028', '1213', '318'})"
2369,0.11493872143093739,"frozenset({'1213', '318', '2858'})"
2370,0.10202053660152369,"frozenset({'2028', '318', '1265'})"
2371,0.10765154024511428,"frozenset({'318', '1265', '2858'})"
2372,0.11676051672739318,"frozenset({'2028', '318', '1617'})"
2373,0.10980457105001656,"frozenset({'318', '1617', '2762'})"
2374,0.1285193772772441,"frozenset({'318', '1617', '2858'})"
2375,0.11079827757535608,"frozenset({'2028', '318', '1704'})"
2376,0.10202053660152369,"frozenset({'318', '2762', '1704'})"
2377,0.11311692613448161,"frozenset({'318', '2858', '1704'})"
2378,0.11676051672739318,"frozenset({'2028', '318', '2571'})"
2379,0.12603511096389533,"frozenset({'2028', '318', '2762'})"
2380,0.1419344153693276,"frozenset({'2028', '318', '2858'})"
2381,0.11427625041404439,"frozenset({'318', '2396', '2858'})"
2382,0.11411063265982113,"frozenset({'318', '2571', '2762'})"
2383,0.11775422325273269,"frozenset({'318', '2571', '2858'})"
2384,0.13249420337860218,"frozenset({'318', '2762', '2858'})"
2385,0.11692613448161643,"frozenset({'318', '2997', '2858'})"
2386,0.10317986088108645,"frozenset({'356', '2028', '527'})"
2387,0.10500165617754223,"frozenset({'356', '2028', '593'})"
2388,0.10036435905929116,"frozenset({'356', '2762', '593'})"
2389,0.1124544551175886,"frozenset({'356', '1196', '1198'})"
2390,0.11593242795627691,"frozenset({'356', '1196', '1210'})"
2391,0.1023517721099702,"frozenset({'356', '1196', '1270'})"
2392,0.10533289168598874,"frozenset({'356', '2028', '1196'})"
2393,0.10400794965220271,"frozenset({'356', '2571', '1196'})"
2394,0.10102683007618417,"frozenset({'356', '1198', '1210'})"
2395,0.10251738986419344,"frozenset({'356', '2028', '2571'})"
2396,0.10003312355084465,"frozenset({'356', '2028', '2762'})"
2397,0.10102683007618417,"frozenset({'356', '2028', '2858'})"
2398,0.10765154024511428,"frozenset({'457', '480', '589'})"
2399,0.10682345147399801,"frozenset({'1196', '457', '480'})"
2400,0.1058297449486585,"frozenset({'457', '480', '1198'})"
2401,0.10400794965220271,"frozenset({'2028', '457', '480'})"
2402,0.10748592249089102,"frozenset({'2571', '457', '480'})"
2403,0.10351109638953296,"frozenset({'457', '593', '527'})"
2404,0.10433918516064922,"frozenset({'2028', '457', '527'})"
2405,0.1127856906260351,"frozenset({'457', '593', '589'})"
2406,0.10732030473666777,"frozenset({'457', '589', '1036'})"
2407,0.12520702219277907,"frozenset({'1196', '457', '589'})"
2408,0.11974163630341172,"frozenset({'1198', '457', '589'})"
2409,0.11046704206690958,"frozenset({'457', '589', '1210'})"
2410,0.11328254388870487,"frozenset({'457', '589', '1240'})"
2411,0.1064922159655515,"frozenset({'1610', '457', '589'})"
2412,0.12073534282875124,"frozenset({'2028', '457', '589'})"
2413,0.1310036435905929,"frozenset({'2571', '457', '589'})"
2414,0.10566412719443524,"frozenset({'457', '2762', '589'})"
2415,0.10036435905929116,"frozenset({'457', '2858', '589'})"
2416,0.11079827757535608,"frozenset({'457', '593', '608'})"
2417,0.11112951308380259,"frozenset({'1196', '457', '593'})"
2418,0.11112951308380259,"frozenset({'457', '593', '1198'})"
2419,0.10218615435574693,"frozenset({'1617', '457', '593'})"
2420,0.11444186816826764,"frozenset({'2028', '457', '593'})"
2421,0.11311692613448161,"frozenset({'2571', '457', '593'})"
2422,0.11891354753229547,"frozenset({'457', '2762', '593'})"
2423,0.10781715799933753,"frozenset({'457', '2858', '593'})"
